filename,date,time,frame_number,prey_event,prey_type
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17231,2016-10-20,07:59:42,17231,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17232,2016-10-20,07:59:42,17232,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17233,2016-10-20,07:59:42,17233,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17234,2016-10-20,07:59:42,17234,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17235,2016-10-20,07:59:42,17235,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17236,2016-10-20,07:59:42,17236,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17237,2016-10-20,07:59:42,17237,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17238,2016-10-20,07:59:42,17238,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17239,2016-10-20,07:59:42,17239,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17240,2016-10-20,07:59:42,17240,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17241,2016-10-20,07:59:42,17241,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17242,2016-10-20,07:59:42,17242,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17243,2016-10-20,07:59:42,17243,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17244,2016-10-20,07:59:42,17244,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17245,2016-10-20,07:59:42,17245,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17246,2016-10-20,07:59:42,17246,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17247,2016-10-20,07:59:42,17247,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17248,2016-10-20,07:59:42,17248,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_42_17249,2016-10-20,07:59:42,17249,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17250,2016-10-20,07:59:43,17250,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17251,2016-10-20,07:59:43,17251,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17252,2016-10-20,07:59:43,17252,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17253,2016-10-20,07:59:43,17253,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17254,2016-10-20,07:59:43,17254,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17255,2016-10-20,07:59:43,17255,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17256,2016-10-20,07:59:43,17256,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17257,2016-10-20,07:59:43,17257,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17258,2016-10-20,07:59:43,17258,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17259,2016-10-20,07:59:43,17259,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17260,2016-10-20,07:59:43,17260,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17261,2016-10-20,07:59:43,17261,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17262,2016-10-20,07:59:43,17262,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17263,2016-10-20,07:59:43,17263,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17264,2016-10-20,07:59:43,17264,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17265,2016-10-20,07:59:43,17265,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17266,2016-10-20,07:59:43,17266,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17267,2016-10-20,07:59:43,17267,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17268,2016-10-20,07:59:43,17268,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17269,2016-10-20,07:59:43,17269,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17270,2016-10-20,07:59:43,17270,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17271,2016-10-20,07:59:43,17271,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17272,2016-10-20,07:59:43,17272,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17273,2016-10-20,07:59:43,17273,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17274,2016-10-20,07:59:43,17274,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17275,2016-10-20,07:59:43,17275,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17276,2016-10-20,07:59:43,17276,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17277,2016-10-20,07:59:43,17277,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17278,2016-10-20,07:59:43,17278,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_43_17279,2016-10-20,07:59:43,17279,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17280,2016-10-20,07:59:44,17280,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17281,2016-10-20,07:59:44,17281,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17282,2016-10-20,07:59:44,17282,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17283,2016-10-20,07:59:44,17283,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17284,2016-10-20,07:59:44,17284,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17285,2016-10-20,07:59:44,17285,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17286,2016-10-20,07:59:44,17286,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17287,2016-10-20,07:59:44,17287,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17288,2016-10-20,07:59:44,17288,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17289,2016-10-20,07:59:44,17289,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17290,2016-10-20,07:59:44,17290,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17291,2016-10-20,07:59:44,17291,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17292,2016-10-20,07:59:44,17292,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17293,2016-10-20,07:59:44,17293,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17294,2016-10-20,07:59:44,17294,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17295,2016-10-20,07:59:44,17295,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17296,2016-10-20,07:59:44,17296,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17297,2016-10-20,07:59:44,17297,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17298,2016-10-20,07:59:44,17298,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17299,2016-10-20,07:59:44,17299,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17300,2016-10-20,07:59:44,17300,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17301,2016-10-20,07:59:44,17301,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17302,2016-10-20,07:59:44,17302,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17303,2016-10-20,07:59:44,17303,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17304,2016-10-20,07:59:44,17304,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17305,2016-10-20,07:59:44,17305,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17306,2016-10-20,07:59:44,17306,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17307,2016-10-20,07:59:44,17307,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17308,2016-10-20,07:59:44,17308,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_44_17309,2016-10-20,07:59:44,17309,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17310,2016-10-20,07:59:45,17310,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17311,2016-10-20,07:59:45,17311,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17312,2016-10-20,07:59:45,17312,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17313,2016-10-20,07:59:45,17313,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17314,2016-10-20,07:59:45,17314,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17315,2016-10-20,07:59:45,17315,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17316,2016-10-20,07:59:45,17316,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17317,2016-10-20,07:59:45,17317,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17318,2016-10-20,07:59:45,17318,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17319,2016-10-20,07:59:45,17319,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17320,2016-10-20,07:59:45,17320,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17321,2016-10-20,07:59:45,17321,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17322,2016-10-20,07:59:45,17322,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17323,2016-10-20,07:59:45,17323,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17324,2016-10-20,07:59:45,17324,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17325,2016-10-20,07:59:45,17325,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17326,2016-10-20,07:59:45,17326,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17327,2016-10-20,07:59:45,17327,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17328,2016-10-20,07:59:45,17328,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17329,2016-10-20,07:59:45,17329,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17330,2016-10-20,07:59:45,17330,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17331,2016-10-20,07:59:45,17331,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17332,2016-10-20,07:59:45,17332,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17333,2016-10-20,07:59:45,17333,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17334,2016-10-20,07:59:45,17334,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17335,2016-10-20,07:59:45,17335,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17336,2016-10-20,07:59:45,17336,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17337,2016-10-20,07:59:45,17337,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17338,2016-10-20,07:59:45,17338,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_45_17339,2016-10-20,07:59:45,17339,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17340,2016-10-20,07:59:46,17340,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17341,2016-10-20,07:59:46,17341,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17342,2016-10-20,07:59:46,17342,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17343,2016-10-20,07:59:46,17343,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17344,2016-10-20,07:59:46,17344,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17345,2016-10-20,07:59:46,17345,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17346,2016-10-20,07:59:46,17346,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17347,2016-10-20,07:59:46,17347,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17348,2016-10-20,07:59:46,17348,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17349,2016-10-20,07:59:46,17349,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17350,2016-10-20,07:59:46,17350,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17351,2016-10-20,07:59:46,17351,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17352,2016-10-20,07:59:46,17352,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17353,2016-10-20,07:59:46,17353,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17354,2016-10-20,07:59:46,17354,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17355,2016-10-20,07:59:46,17355,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17356,2016-10-20,07:59:46,17356,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17357,2016-10-20,07:59:46,17357,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17358,2016-10-20,07:59:46,17358,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17359,2016-10-20,07:59:46,17359,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17360,2016-10-20,07:59:46,17360,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17361,2016-10-20,07:59:46,17361,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17362,2016-10-20,07:59:46,17362,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17363,2016-10-20,07:59:46,17363,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17364,2016-10-20,07:59:46,17364,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17365,2016-10-20,07:59:46,17365,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17366,2016-10-20,07:59:46,17366,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17367,2016-10-20,07:59:46,17367,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17368,2016-10-20,07:59:46,17368,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_46_17369,2016-10-20,07:59:46,17369,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17370,2016-10-20,07:59:47,17370,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17371,2016-10-20,07:59:47,17371,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17372,2016-10-20,07:59:47,17372,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17373,2016-10-20,07:59:47,17373,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17374,2016-10-20,07:59:47,17374,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17375,2016-10-20,07:59:47,17375,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17376,2016-10-20,07:59:47,17376,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17377,2016-10-20,07:59:47,17377,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17378,2016-10-20,07:59:47,17378,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17379,2016-10-20,07:59:47,17379,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17380,2016-10-20,07:59:47,17380,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17381,2016-10-20,07:59:47,17381,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17382,2016-10-20,07:59:47,17382,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17383,2016-10-20,07:59:47,17383,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17384,2016-10-20,07:59:47,17384,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17385,2016-10-20,07:59:47,17385,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17386,2016-10-20,07:59:47,17386,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17387,2016-10-20,07:59:47,17387,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17388,2016-10-20,07:59:47,17388,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17389,2016-10-20,07:59:47,17389,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17390,2016-10-20,07:59:47,17390,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17391,2016-10-20,07:59:47,17391,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17392,2016-10-20,07:59:47,17392,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17393,2016-10-20,07:59:47,17393,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17394,2016-10-20,07:59:47,17394,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17395,2016-10-20,07:59:47,17395,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17396,2016-10-20,07:59:47,17396,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17397,2016-10-20,07:59:47,17397,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17398,2016-10-20,07:59:47,17398,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_47_17399,2016-10-20,07:59:47,17399,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17400,2016-10-20,07:59:48,17400,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17401,2016-10-20,07:59:48,17401,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17402,2016-10-20,07:59:48,17402,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17403,2016-10-20,07:59:48,17403,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17404,2016-10-20,07:59:48,17404,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17405,2016-10-20,07:59:48,17405,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17406,2016-10-20,07:59:48,17406,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17407,2016-10-20,07:59:48,17407,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17408,2016-10-20,07:59:48,17408,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17409,2016-10-20,07:59:48,17409,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17410,2016-10-20,07:59:48,17410,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17411,2016-10-20,07:59:48,17411,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17412,2016-10-20,07:59:48,17412,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17413,2016-10-20,07:59:48,17413,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17414,2016-10-20,07:59:48,17414,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17415,2016-10-20,07:59:48,17415,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17416,2016-10-20,07:59:48,17416,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17417,2016-10-20,07:59:48,17417,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17418,2016-10-20,07:59:48,17418,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17419,2016-10-20,07:59:48,17419,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17420,2016-10-20,07:59:48,17420,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17421,2016-10-20,07:59:48,17421,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17422,2016-10-20,07:59:48,17422,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17423,2016-10-20,07:59:48,17423,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17424,2016-10-20,07:59:48,17424,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17425,2016-10-20,07:59:48,17425,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17426,2016-10-20,07:59:48,17426,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17427,2016-10-20,07:59:48,17427,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17428,2016-10-20,07:59:48,17428,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_48_17429,2016-10-20,07:59:48,17429,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17430,2016-10-20,07:59:49,17430,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17431,2016-10-20,07:59:49,17431,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17432,2016-10-20,07:59:49,17432,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17433,2016-10-20,07:59:49,17433,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17434,2016-10-20,07:59:49,17434,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17435,2016-10-20,07:59:49,17435,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17436,2016-10-20,07:59:49,17436,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17437,2016-10-20,07:59:49,17437,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17438,2016-10-20,07:59:49,17438,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17439,2016-10-20,07:59:49,17439,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17440,2016-10-20,07:59:49,17440,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17441,2016-10-20,07:59:49,17441,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17442,2016-10-20,07:59:49,17442,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17443,2016-10-20,07:59:49,17443,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17444,2016-10-20,07:59:49,17444,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17445,2016-10-20,07:59:49,17445,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17446,2016-10-20,07:59:49,17446,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17447,2016-10-20,07:59:49,17447,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17448,2016-10-20,07:59:49,17448,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17449,2016-10-20,07:59:49,17449,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17450,2016-10-20,07:59:49,17450,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17451,2016-10-20,07:59:49,17451,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17452,2016-10-20,07:59:49,17452,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17453,2016-10-20,07:59:49,17453,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17454,2016-10-20,07:59:49,17454,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17455,2016-10-20,07:59:49,17455,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17456,2016-10-20,07:59:49,17456,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17457,2016-10-20,07:59:49,17457,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17458,2016-10-20,07:59:49,17458,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_49_17459,2016-10-20,07:59:49,17459,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17460,2016-10-20,07:59:50,17460,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17461,2016-10-20,07:59:50,17461,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17462,2016-10-20,07:59:50,17462,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17463,2016-10-20,07:59:50,17463,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17464,2016-10-20,07:59:50,17464,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17465,2016-10-20,07:59:50,17465,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17466,2016-10-20,07:59:50,17466,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17467,2016-10-20,07:59:50,17467,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17468,2016-10-20,07:59:50,17468,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17469,2016-10-20,07:59:50,17469,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17470,2016-10-20,07:59:50,17470,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_59_50_17471,2016-10-20,07:59:50,17471,1,1
